,i,j,k,l,V_ijkl
0,0,1,1,0,-0.1333
1,2,3,1,0,-0.1333
2,4,5,1,0,-0.1333
3,0,1,3,2,-0.1333
4,2,3,3,2,-0.1333
5,4,5,3,2,-0.1333
6,0,1,5,4,-0.1333
7,2,3,5,4,-0.1333
8,4,5,5,4,-0.1333
9,6,7,7,6,-0.1538
10,8,9,7,6,-0.1538
11,10,11,7,6,-0.1538
12,6,7,9,8,-0.1538
13,8,9,9,8,-0.1538
14,10,11,9,8,-0.1538
15,6,7,11,10,-0.1538
16,8,9,11,10,-0.1538
17,10,11,11,10,-0.1538
