,q_i1,q_i2,q_f1,q_f2,V_ffii
0,1.0,0.0,0.0,1.0,-12.79651
1,1.0,0.0,2.0,3.0,-6.56479
2,1.0,0.0,4.0,5.0,-6.52659
3,3.0,2.0,2.0,3.0,-6.38495
4,3.0,2.0,4.0,5.0,-4.24179
5,5.0,4.0,4.0,5.0,-6.35145
6,7.0,6.0,6.0,7.0,-12.59602
7,7.0,6.0,8.0,9.0,-6.4517
8,7.0,6.0,10.0,11.0,-6.41427
9,9.0,8.0,8.0,9.0,-6.25497
10,9.0,8.0,10.0,11.0,-4.15517
11,11.0,10.0,10.0,11.0,-6.22176
