,i,j,k,l,V_ijkl
0,0,1,1,0,-1.3333
1,2,3,1,0,-1.3333
2,4,5,1,0,-1.3333
3,0,1,3,2,-1.3333
4,2,3,3,2,-1.3333
5,4,5,3,2,-1.3333
6,0,1,5,4,-1.3333
7,2,3,5,4,-1.3333
8,4,5,5,4,-1.3333
9,6,7,7,6,-1.3333
10,8,9,7,6,-1.3333
11,10,11,7,6,-1.3333
12,6,7,9,8,-1.3333
13,8,9,9,8,-1.3333
14,10,11,9,8,-1.3333
15,6,7,11,10,-1.3333
16,8,9,11,10,-1.3333
17,10,11,11,10,-1.3333
