,i,j,k,l,V_ijkl
0,0,1,1,0,-0.8
1,2,3,1,0,-0.8
2,4,5,1,0,-0.8
3,0,1,3,2,-0.8
4,2,3,3,2,-0.8
5,4,5,3,2,-0.8
6,0,1,5,4,-0.8
7,2,3,5,4,-0.8
8,4,5,5,4,-0.8
9,6,7,7,6,-0.923
10,8,9,7,6,-0.923
11,10,11,7,6,-0.923
12,6,7,9,8,-0.923
13,8,9,9,8,-0.923
14,10,11,9,8,-0.923
15,6,7,11,10,-0.923
16,8,9,11,10,-0.923
17,10,11,11,10,-0.923
