,i,j,k,l,V_ijkl
0,0,1,1,0,-0.2667
1,2,3,1,0,-0.2667
2,4,5,1,0,-0.2667
3,0,1,3,2,-0.2667
4,2,3,3,2,-0.2667
5,4,5,3,2,-0.2667
6,0,1,5,4,-0.2667
7,2,3,5,4,-0.2667
8,4,5,5,4,-0.2667
9,6,7,7,6,-0.3077
10,8,9,7,6,-0.3077
11,10,11,7,6,-0.3077
12,6,7,9,8,-0.3077
13,8,9,9,8,-0.3077
14,10,11,9,8,-0.3077
15,6,7,11,10,-0.3077
16,8,9,11,10,-0.3077
17,10,11,11,10,-0.3077
