,q_i1,q_i2,q_f1,q_f2,V_ffii
0,0,1,0,1,-6.38495
1,2,3,2,3,-6.35145
2,0,1,2,3,-4.24179
3,4,5,4,5,-6.25497
4,6,7,6,7,-6.22176
5,4,5,6,7,-4.15517
6,2,3,0,1,-4.24179
7,6,7,4,5,-4.15517
